n_1851,n_2416,n_4517,n_6131,n_6646,n_7011,n_11856,n_14194,n_15622,n_15641,n_15661,n_15662,n_15691,n_15692,n_16289,n_29021,n_29973,n_30069,n_30415,n_30525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.864051203,0,1.036861444,0,201.6119474,0.691240962,0,14.68887045,20.73722887,19.00912647,0,0,0,104.9534195,15.95614555,14.86168069,2.534550196,0,34.56204812,54.4928292
2.387697049,0.27442371,2.865236458,0.487376509,557.1293114,1.910157639,0.004390779,40.59084983,57.30472917,52.52933507,0,0,0.230515917,290.0256015,44.0928055,41.06838924,7.003911343,0.003293085,95.50788195,150.5840939
2.608154557,0,3.129785469,0,608.5693967,2.086523646,0,44.33862747,62.59570938,57.37940026,0,0,0,316.8038402,48.16392082,44.86025839,7.650586701,0,104.3261823,164.4876141
2.602820908,0,3.123385089,0,607.3248785,2.082256726,0,44.24795543,62.46770179,57.26205997,0,0,0,316.1559796,48.0654261,44.76851962,7.63494133,0,104.1128363,164.1512386
1.399194026,0,1.679032832,0,326.4786061,1.119355221,0,23.78629845,33.58065663,30.78226858,0,0,0,169.9554344,25.83844969,24.06613725,4.104302477,0,55.96776105,88.24250326
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.353798744,0,0.424558492,0,82.55304018,0.283038995,0,6.014578642,8.491169847,7.78357236,0,0,0,42.97475406,6.533483466,6.08533839,1.037809648,0,14.15194975,22.31290743
0.35202086,0.27442371,0.422425033,0.487376509,82.13820078,0.281616688,0.004390779,5.984354628,8.448500652,7.744458931,0,0,0.230515917,42.75880052,6.50065189,6.054758801,1.032594524,0.003293085,14.08083442,22.20078227
0.353798744,0,0.424558492,0,82.55304018,0.283038995,0,6.014578642,8.491169847,7.78357236,0,0,0,42.97475406,6.533483466,6.08533839,1.037809648,0,14.15194975,22.31290743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.227569041,0.27442371,0.273082849,0.487376509,53.09944293,0.182055233,0.004390779,3.868673699,5.461656987,5.006518905,0,0,0.230515917,27.64205287,4.202441626,3.914187507,0.667535854,0.003293085,9.102761645,14.35202086
0.232902691,0,0.279483229,0,54.34396112,0.186322152,0,3.959345739,5.589664573,5.123859192,0,0,0,28.28991348,4.300936352,4.005926277,0.683181226,0,9.316107621,14.68839635
0.218679625,0,0.262415551,0,51.02524594,0.1749437,0,3.717553633,5.248311011,4.81095176,0,0,0,26.56228518,4.03828375,3.761289558,0.641460235,0,8.747185018,13.79139505
0.20445656,0,0.245347872,0,47.70653076,0.163565248,0,3.475761527,4.906957449,4.498044329,0,0,0,24.83465687,3.775631149,3.516652839,0.599739244,0,8.178262416,12.89439374
0.055114377,0,0.066137253,0,12.86002133,0.044091502,0,0.936944412,1.322745052,1.212516297,0,0,0,6.694559677,1.017778831,0.947967287,0.16166884,0,2.204575086,3.475880052
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.145786417,0,0.1749437,0,34.01683063,0.116629134,0,2.478369089,3.498874007,3.207301173,0,0,0,17.70819012,2.692189167,2.507526372,0.427640156,0,5.831456679,9.194263364
1.032950101,0,1.239540121,0,241.0216902,0.826360081,0,17.56015171,24.79080242,22.72490222,0,0,0,125.4690056,19.07514519,17.76674173,3.029986962,0,41.31800403,65.14471969
1.850776342,0,2.220931611,0,431.8478132,1.480621074,0,31.46319782,44.41863222,40.71707953,0,0,0,224.8076331,34.17766979,31.83335309,5.428943937,0,74.03105369,116.7222947
2.288135593,0,2.745762712,0,533.8983051,1.830508475,0,38.89830508,54.91525424,50.33898305,0,0,0,277.9322034,42.25423729,39.3559322,6.711864407,0,91.52542373,144.3050847
2.563707479,0,3.076448975,0,598.1984118,2.050965983,0,43.58302714,61.5289795,56.40156454,0,0,0,311.4050017,47.34313144,44.09576864,7.520208605,0,102.5482992,161.684485
1.408083442,0,1.68970013,0,328.5528031,1.126466754,0,23.93741851,33.79400261,30.97783572,0,0,0,171.0352021,26.00260756,24.2190352,4.130378096,0,56.32333768,88.80312907
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.887163684,0.27442371,1.064596421,0.487376509,207.0048595,0.709730947,0.004390779,15.08178262,21.29192841,19.51760104,0,0,0.230515917,107.7608155,16.38295603,15.25921536,2.602346806,0.003293085,35.48654735,55.95045632
1.941448382,0,2.329738059,0,453.0046225,1.553158706,0,33.0046225,46.59476117,42.71186441,0,0,0,235.8212635,35.85208012,33.39291217,5.694915254,0,77.65793529,122.440678
2.537039232,0,3.044447078,0,591.9758208,2.029631386,0,43.12966694,60.88894157,55.8148631,0,0,0,308.1656987,46.85065782,43.63707479,7.441981747,0,101.4815693,160.0026076
2.277468294,0,2.732961953,0,531.4092687,1.821974636,0,38.71696101,54.65923907,50.10430248,0,0,0,276.6364822,42.05724784,39.17245466,6.680573664,0,91.09873178,143.6323338
2.277468294,0.27442371,2.732961953,0.487376509,531.4092687,1.821974636,0.004390779,38.71696101,54.65923907,50.10430248,0,0,0.230515917,276.6364822,42.05724784,39.17245466,6.680573664,0.003293085,91.09873178,143.6323338
2.270356762,0,2.724428114,0,529.7499111,1.81628541,0,38.59606495,54.48856229,49.94784876,0,0,0,275.772668,41.92592154,39.0501363,6.659713168,0,90.81427048,143.1838331
1.415194975,0,1.698233969,0,330.2121607,1.13215598,0,24.05831457,33.96467939,31.13428944,0,0,0,171.8990162,26.13393386,24.34135356,4.151238592,0,56.60779898,89.25162973
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.055114377,0,0.066137253,0,12.86002133,0.044091502,0,0.936944412,1.322745052,1.212516297,0,0,0,6.694559677,1.017778831,0.947967287,0.16166884,0,2.204575086,3.475880052
2.057010786,0,2.468412943,0,479.9691834,1.645608629,0,34.96918336,49.36825886,45.25423729,0,0,0,249.8582435,37.98613251,35.38058552,6.033898305,0,82.28043143,129.7288136
2.883726443,0,3.460471732,0,672.8695034,2.306981154,0,49.02334953,69.20943463,63.44198175,0,0,0,350.2766386,53.25281498,49.60009482,8.4589309,0,115.3490577,181.8670143
3.23396942,0.27442371,3.880763304,0.487376509,754.5928648,2.587175536,0.004390779,54.97748015,77.61526609,71.14732725,0,0,0.230515917,392.8194856,59.7206353,55.62427403,9.4863103,0.003293085,129.3587768,203.9556714
2.489036387,0,2.986843665,0,580.775157,1.99122911,0,42.31361858,59.7368733,54.75880052,0,0,0,302.3349532,45.96420529,42.81142586,7.301173403,0,99.56145549,156.9752282
0.458693849,0,0.550432618,0,107.0285647,0.366955079,0,7.797795425,11.00865236,10.09126467,0,0,0,55.7160128,8.470546403,7.889534195,1.345501956,0,18.34775394,28.92829205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32890838,0.27442371,0.394690056,0.487376509,76.74528861,0.263126704,0.004390779,5.591442456,7.893801114,7.235984355,0,0,0.230515917,39.95140452,6.073841413,5.657224132,0.964797914,0.003293085,13.15633519,20.74315515
0.467583264,0,0.561099917,0,109.1027616,0.374066611,0,7.948915491,11.22199834,10.28683181,0,0,0,56.79578049,8.634704279,8.042432144,1.371577575,0,18.70333057,29.48891786
0.47647268,0,0.571767216,0,111.1769586,0.381178144,0,8.100035558,11.43534432,10.48239896,0,0,0,57.87554818,8.798862155,8.195330094,1.397653194,0,19.05890719,30.04954368
0.321796847,0.27442371,0.386156217,0.487376509,75.08593102,0.257437478,0.004390779,5.470546403,7.723124333,7.079530639,0,0,0.230515917,39.08759038,5.942515112,5.534905772,0.943937419,0.003293085,12.87187389,20.2946545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.801825293,0,0.962190352,0,187.0925684,0.641460235,0,13.63102999,19.24380704,17.64015645,0,0,0,97.39504563,14.80704042,13.79139505,2.35202086,0,32.07301173,50.5684485
1.107621192,0,1.329145431,0,258.4449449,0.886096954,0,18.82956027,26.58290862,24.36766623,0,0,0,134.5390542,20.45407135,19.05108451,3.249022164,0,44.30484769,69.85397653
1.171624985,0.27442371,1.405949982,0.487376509,273.3791632,0.937299988,0.004390779,19.91762475,28.11899964,25.77574967,0,0,0.230515917,142.3133815,21.63600806,20.15194975,3.436766623,0.003293085,46.86499941,73.8904824
1.150290388,0,1.380348465,0,268.4010904,0.92023231,0,19.55493659,27.6069693,25.30638853,0,0,0,139.7219391,21.24202916,19.78499467,3.374185137,0,46.0116155,72.54498044
0.741377267,0,0.88965272,0,172.9880289,0.593101813,0,12.60341354,17.7930544,16.31029987,0,0,0,90.05262534,13.69076686,12.75168899,2.174706649,0,29.65509067,46.75619296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.069337442,0,0.083204931,0,16.17873652,0.055469954,0,1.178736518,1.664098613,1.525423729,0,0,0,8.422187981,1.280431433,1.192604006,0.203389831,0,2.773497689,4.372881356
0.755600332,0,0.906720398,0,176.3067441,0.604480265,0,12.84520564,18.13440796,16.6232073,0,0,0,91.78025364,13.95341946,12.99632571,2.21642764,0,30.22401327,47.65319426
1.379637312,0.27442371,1.655564774,0.487376509,321.9153728,1.103709849,0.004390779,23.4538343,33.11129548,30.35202086,0,0,0.230515917,167.5799455,25.47730236,23.72976176,4.046936115,0.003293085,55.18549247,87.00912647
1.459642053,0,1.751570463,0,340.5831457,1.167713642,0,24.8139149,35.03140927,32.11212516,0,0,0,177.2978547,26.95472324,25.10584331,4.281616688,0,58.38568211,92.0547588
1.447196871,0,1.736636245,0,337.6792699,1.157757497,0,24.60234681,34.7327249,31.83833116,0,0,0,175.7861799,26.72490222,24.89178618,4.245110821,0,57.88787484,91.26988266
1.383193078,0,1.659831694,0,322.7450516,1.106554462,0,23.51428233,33.19663387,30.43024772,0,0,0,168.0118526,25.54296551,23.79092094,4.057366362,0,55.32772312,87.23337679
1.230295129,0,1.476354154,0,287.0688633,0.984236103,0,20.91501719,29.52708309,27.06649283,0,0,0,149.4398483,22.71945004,21.16107621,3.608865711,0,49.21180514,77.59061278
0.380466991,0,0.456560389,0,88.77563115,0.304373593,0,6.467938841,9.131207775,8.370273794,0,0,0,46.21405713,7.025957094,6.544032239,1.116036506,0,15.21867963,23.99478488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.353798744,0,0.424558492,0,82.55304018,0.283038995,0,6.014578642,8.491169847,7.78357236,0,0,0,42.97475406,6.533483466,6.08533839,1.037809648,0,14.15194975,22.31290743
0.41958042,0.27442371,0.503496503,0.487376509,97.9020979,0.335664336,0.004390779,7.132867133,10.06993007,9.230769231,0,0,0.230515917,50.96503496,7.748251748,7.216783217,1.230769231,0.003293085,16.78321678,26.46153846
0.432025602,0,0.518430722,0,100.8059737,0.345620481,0,7.344435226,10.36861444,9.504563233,0,0,0,52.47670973,7.978072775,7.430840346,1.267275098,0,17.28102406,27.2464146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.583145668,0,0.699774801,0,136.0673225,0.466516534,0,9.913476354,13.99549603,12.82920469,0,0,0,70.83276046,10.76875667,10.03010549,1.710560626,0,23.32582672,36.77705346
1.539646794,0,1.847576153,0,359.2509186,1.231717435,0,26.1739955,36.95152305,33.87222947,0,0,0,187.0157639,28.43214413,26.48192485,4.516297262,0,61.58587176,97.10039113
2.746829442,0,3.29619533,0,640.9268697,2.197463553,0,46.69610051,65.9239066,60.43024772,0,0,0,333.6482162,50.72478369,47.2454664,8.057366362,0,109.8731777,173.2333768
3.09173877,0,3.710086524,0,721.4057129,2.473391016,0,52.55955908,74.20173047,68.01825293,0,0,0,375.5432026,57.09410928,53.17790684,9.069100391,0,123.6695508,194.9856584
3.084627237,0.27442371,3.701552685,0.487376509,719.7463553,2.46770179,0.004390779,52.43866303,74.03105369,67.86179922,0,0,0.230515917,374.6793884,56.96278298,53.05558848,9.048239896,0.003293085,123.3850895,194.5371578
3.089960887,0,3.707953064,0,720.9908735,2.471968709,0,52.52933507,74.15906128,67.9791395,0,0,0,375.3272491,57.06127771,53.14732725,9.063885267,0,123.5984355,194.8735332
3.09173877,0,3.710086524,0,721.4057129,2.473391016,0,52.55955908,74.20173047,68.01825293,0,0,0,375.5432026,57.09410928,53.17790684,9.069100391,0,123.6695508,194.9856584
3.061514756,0,3.673817708,0,714.3534432,2.449211805,0,52.04575086,73.47635415,67.35332464,0,0,0,371.8719924,56.5359725,52.65805381,8.980443286,0,122.4605903,193.0795306
3.049069574,0,3.658883489,0,711.4495674,2.43925566,0,51.83418277,73.17766979,67.07953064,0,0,0,370.3603177,56.30615148,52.44399668,8.943937419,0,121.962783,192.2946545
3.018845561,0,3.622614673,0,704.3972976,2.415076449,0,51.32037454,72.45229347,66.41460235,0,0,0,366.6891075,55.7480147,51.92414365,8.855280313,0,120.7538224,190.3885267
2.515704634,0,3.018845561,0,586.997748,2.012563707,0,42.76697878,60.37691122,55.34550196,0,0,0,305.5742562,46.45667891,43.27011971,7.379400261,0,100.6281854,158.6571056
1.927225317,0,2.31267038,0,449.6859073,1.541780254,0,32.76283039,46.25340761,42.39895698,0,0,0,234.0936351,35.58942752,33.14827545,5.653194263,0,77.08901268,121.5436767
1.69076686,0,2.028920232,0,394.5122674,1.352613488,0,28.74303662,40.57840465,37.19687093,0,0,0,205.3718147,31.22282802,29.08119,4.95958279,0,67.63067441,106.63103
1.504089131,0,1.804906957,0,350.9541306,1.203271305,0,25.56951523,36.09813915,33.08996089,0,0,0,182.6966931,27.77551262,25.87033306,4.411994785,0,60.16356525,94.85788787
0.693374422,0,0.832049307,0,161.7873652,0.554699538,0,11.78736518,16.64098613,15.25423729,0,0,0,84.22187981,12.80431433,11.92604006,2.033898305,0,27.73497689,43.72881356
0.316463198,0,0.379755837,0,73.84141282,0.253170558,0,5.379874363,7.595116748,6.962190352,0,0,0,38.43972977,5.844020386,5.443167002,0.928292047,0,12.65852791,19.95827901
0.161787365,0,0.194144838,0,37.75038521,0.129429892,0,2.750385208,3.882896764,3.559322034,0,0,0,19.65177196,2.987673344,2.782742681,0.474576271,0,6.471494607,10.20338983
0.979613607,0,1.175536328,0,228.5765082,0.783690885,0,16.65343131,23.51072656,21.55149935,0,0,0,118.9903994,18.09019794,16.84935404,2.873533246,0,39.18454427,61.7809648
0.115562404,0,0.138674884,0,26.96456086,0.092449923,0,1.964560863,2.773497689,2.542372881,0,0,0,14.03697997,2.134052388,1.987673344,0.338983051,0,4.622496148,7.288135593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
