ShearonHarris,McGuire,NewBrunswick
950.9,1989.556903,1014.054992
950.9,1991.869957,1127.010489
950.9,1991.869957,1146.620818
950.9,1991.209084,1163.093494
950.9,1991.209084,1174.075279
950.9,1991.539521,1179.566171
950.9,1992.200393,1175.644105
950.9,1992.861266,1178.781758
950.9,1991.869957,1182.703824
950.9,1992.53083,1179.566171
950.9,1992.861266,1179.566171
950.9,1991.539521,1177.997345
950.9,1992.861266,1174.859692
950.9,1991.869957,1166.231147
950.9,1992.200393,1167.799973
950.9,1990.217775,1165.446734
950.9,1990.878648,1169.3688
950.9,1988.565594,1168.584387
950.9,1991.209084,1168.584387
950.9,1989.887339,1165.446734
950.9,1989.887339,1164.662321
950.9,1989.887339,1167.799973
950.9,1988.565594,1174.075279
950.9,1990.548212,1173.290866
950.9,1990.878648,1175.644105
950.9,1990.878648,1175.644105
950.9,1992.200393,1175.644105
950.9,1991.209084,1176.428518
950.9,1993.852575,1177.997345
950.9,1992.200393,1175.644105
950.9,1992.861266,1178.781758
950.9,1991.209084,1174.859692
950.9,1991.869957,1175.644105
950.9,1992.200393,1174.075279
950.9,1992.200393,1176.428518
950.9,1986.913413,1179.566171
950.9,1986.582976,1178.781758
950.9,1985.922104,1176.428518
950.9,1985.261231,1176.428518
950.9,1985.261231,1173.290866
950.9,1985.922104,1170.937626
950.9,1985.261231,1169.3688
950.9,1987.243849,1167.799973
950.9,1986.582976,1160.740255
950.9,1989.556903,1168.584387
950.9,1990.878648,1168.584387
950.9,1990.548212,1166.231147
950.9,1990.217775,1166.231147
950.9,1990.217775,1164.662321
950.9,1990.548212,1165.446734
950.9,1989.887339,1169.3688
950.9,1991.209084,1175.644105
950.9,1992.200393,1174.859692
950.9,1990.878648,1177.212931
950.9,1990.878648,1177.997345
950.9,1991.539521,1175.644105
950.9,1991.869957,1176.428518
950.9,1991.539521,1173.290866
950.9,1990.217775,1176.428518
950.9,1989.887339,1177.212931
950.9,1989.226467,1179.566171
950.9,1987.904721,1179.566171
950.9,1986.913413,1177.212931
950.9,1985.591667,1175.644105
950.9,1986.913413,1174.859692
950.9,1987.904721,1172.506452
950.9,1986.582976,1171.722039
950.9,1987.243849,1174.075279
950.9,1985.261231,1176.428518
950.9,1986.582976,1178.781758
950.9,1990.548212,1177.997345
950.9,1990.548212,1181.919411
950.9,1990.217775,1182.703824
950.9,1991.209084,1183.488237
950.9,1990.548212,1084.652177
950.9,1991.539521,1038.3718
950.9,1993.191702,1074.454806
950.9,1991.209084,1099.556028
950.9,1991.539521,1116.813117
950.9,1991.869957,1131.716968
950.9,1992.53083,1154.46495
950.9,1991.869957,1166.231147
950.9,1989.887339,1179.566171
950.9,1990.217775,1193.685608
950.9,1989.887339,1206.236219
950.9,1988.89603,1223.493309
950.9,1988.89603,1228.984201
950.9,1988.235158,1242.319225
950.9,1987.904721,1239.181572
950.9,1987.904721,1238.397159
950.9,1989.556903,1236.043919
950.9,1987.243849,1234.475093
950.9,1988.89603,1235.259506
950.9,1989.226467,1235.259506
950.9,1988.565594,1237.612746
950.9,1989.226467,1240.750398
950.9,1989.556903,1242.319225
950.9,1987.904721,1243.103638
950.9,1989.556903,1243.888051
950.9,1989.887339,1243.888051
950.9,1989.226467,1245.456877
950.9,1988.89603,1247.025704
950.9,1990.548212,1247.025704
950.9,1991.209084,1247.810117
950.9,1990.548212,1247.025704
950.9,1990.878648,1248.59453
950.9,1991.539521,1247.025704
950.9,1988.235158,1246.24129
950.9,1989.887339,1244.672464
950.9,1987.904721,1243.103638
950.9,1989.226467,1241.534811
950.9,1987.904721,1239.181572
950.9,1988.235158,1239.181572
950.9,1988.565594,1239.965985
950.9,1986.582976,1239.965985
950.9,1986.582976,1234.475093
950.9,1988.565594,1236.043919
950.9,1987.243849,1236.828332
950.9,1988.565594,1240.750398
950.9,1989.556903,1243.888051
950.9,1988.89603,1242.319225
950.9,1988.89603,1245.456877
950.9,1990.548212,1249.378943
950.9,1988.89603,1247.025704
950.9,1991.209084,1249.378943
950.9,1990.878648,1249.378943
950.9,1990.548212,1247.810117
950.9,1992.200393,1249.378943
950.9,1990.217775,1248.59453
950.9,1992.53083,1249.378943
950.9,1990.878648,1248.59453
950.9,1990.548212,1245.456877
950.9,1990.548212,1243.103638
950.9,1991.209084,1242.319225
950.9,1988.89603,1242.319225
950.9,1989.556903,1238.397159
950.9,1989.226467,1238.397159
950.9,1988.565594,1236.828332
950.9,1991.209084,1238.397159
950.9,1990.878648,1235.259506
950.9,1989.887339,1234.475093
950.9,1990.217775,1236.043919
950.9,1990.548212,1230.553027
950.9,1989.887339,1237.612746
950.9,1990.548212,1242.319225
950.9,1994.183011,1242.319225
950.9,1992.200393,1243.103638
950.9,1994.183011,1243.888051
950.9,1993.522138,1245.456877
950.9,1992.200393,1245.456877
950.9,1993.522138,1245.456877
950.9,1994.513447,1244.672464
950.9,1992.53083,1243.888051
950.9,1994.183011,1245.456877
950.9,1993.852575,1242.319225
950.9,1990.548212,1239.965985
950.9,1992.53083,1239.965985
950.9,1990.878648,1236.828332
950.9,1990.878648,1238.397159
950.9,1989.887339,1238.397159
950.9,1990.217775,1236.043919
950.9,1989.226467,1235.259506
950.9,1990.548212,1235.259506
950.9,1990.217775,1236.043919
950.9,1991.539521,1234.475093
950.9,1990.878648,1234.475093
950.9,1990.548212,1230.553027
950.9,1990.548212,1235.259506
950.9,1990.878648,1234.475093
950.9,1991.869957,1237.612746
950.9,1992.200393,1238.397159
950.9,1990.878648,1238.397159
950.9,1992.861266,1242.319225
950.9,1993.191702,1240.750398
950.9,1991.539521,1240.750398
950.9,1992.53083,1240.750398
950.9,1991.869957,1240.750398
950.9,1992.200393,1239.181572
950.9,1992.53083,1241.534811
950.9,1989.887339,1238.397159
950.9,1990.217775,1236.828332
950.9,1990.548212,1234.475093
950.9,1988.89603,1232.121853
950.9,1988.89603,1231.33744
950.9,1988.89603,1231.33744
950.9,1989.226467,1228.199788
950.9,1989.556903,1228.984201
950.9,1989.556903,1228.984201
950.9,1988.89603,1228.199788
950.9,1990.548212,1227.415374
950.9,1989.226467,1227.415374
950.9,1990.878648,1229.768614
950.9,1990.217775,1234.475093
950.9,1989.887339,1237.612746
950.9,1992.53083,1238.397159
950.9,1990.878648,1239.181572
950.9,1990.217775,1242.319225
950.9,1990.217775,1242.319225
950.9,1991.869957,1244.672464
950.9,1991.869957,1243.888051
950.9,1991.539521,1242.319225
950.9,1991.869957,1245.456877
950.9,1991.539521,1239.181572
950.9,1988.89603,1239.965985
950.9,1989.226467,1234.475093
950.9,1988.565594,1234.475093
950.9,1988.565594,1235.259506
950.9,1986.913413,1234.475093
950.9,1987.574285,1231.33744
950.9,1987.243849,1231.33744
950.9,1987.904721,1229.768614
950.9,1987.574285,1232.121853
950.9,1988.565594,1232.121853
950.9,1986.25254,1233.69068
950.9,1987.243849,1232.906267
950.9,1988.235158,1233.69068
950.9,1986.582976,1230.553027
950.9,1985.591667,1229.768614
950.9,1986.25254,1231.33744
950.9,1986.25254,1233.69068
950.9,1985.261231,1232.906267
950.9,1987.904721,1235.259506
950.9,1986.582976,1237.612746
950.9,1987.243849,1237.612746
950.9,1987.243849,1238.397159
950.9,1986.913413,1236.043919
950.9,1986.913413,1234.475093
950.9,1985.922104,1232.906267
950.9,1984.930795,1229.768614
950.9,1985.261231,1228.984201
950.9,1984.600359,1226.630961
950.9,1983.278613,1223.493309
950.9,1982.287305,1225.846548
950.9,1985.591667,1224.277722
950.9,1984.930795,1221.140069
950.9,1986.913413,1225.062135
950.9,1985.261231,1225.846548
950.9,1984.600359,1225.846548
950.9,1985.591667,1228.984201
950.9,1985.591667,1225.846548
950.9,1987.243849,1228.199788
950.9,1987.904721,1228.199788
950.9,1986.582976,1226.630961
950.9,1988.235158,1228.984201
950.9,1988.89603,1230.553027
950.9,1988.89603,1232.121853
950.9,1988.89603,1232.121853
950.9,1989.556903,1234.475093
950.9,1989.226467,1237.612746
950.9,1988.235158,1234.475093
950.9,1986.913413,1235.259506
950.9,1985.922104,1229.768614
950.9,1985.591667,1233.69068
950.9,1986.25254,1232.121853
950.9,1983.278613,1228.984201
950.9,1983.60905,1230.553027
950.9,1983.278613,1228.984201
950.9,1982.617741,1226.630961
950.9,1982.948177,1225.846548
950.9,1982.617741,1226.630961
950.9,1983.60905,1225.062135
950.9,1981.626432,1228.199788
950.9,1982.287305,1205.451806
950.9,1981.956868,1188.979129
950.9,1982.287305,1066.610674
950.9,1982.617741,1076.023633
950.9,1982.948177,1105.831333
950.9,1983.939486,1134.070207
950.9,1983.60905,1152.896123
950.9,1981.626432,1164.662321
950.9,1984.930795,1179.566171
950.9,1983.939486,1189.763542
950.9,1986.25254,1202.314153
950.9,1973.695961,1210.942698
950.9,1935.365351,1219.571243
950.9,1926.113135,1221.924482
950.9,1944.948004,1225.062135
950.9,1968.40898,1228.199788
950.9,1974.026397,1228.984201
950.9,1977.33076,1229.768614
950.9,1975.017706,1228.199788
950.9,1974.68727,1231.33744
950.9,1975.678579,1227.415374
950.9,1977.661196,1231.33744
950.9,1976.339451,1232.121853
950.9,1977.991633,1233.69068
950.9,1977.661196,1235.259506
950.9,1977.991633,1232.906267
950.9,1977.661196,1231.33744
950.9,1977.991633,1234.475093
950.9,1977.000324,1231.33744
950.9,1979.313378,1238.397159
950.9,1979.313378,1235.259506
950.9,1979.313378,1232.906267
950.9,1978.982942,1232.906267
950.9,1980.304687,1236.043919
950.9,1979.313378,1236.043919
950.9,1979.643814,1236.828332
950.9,1979.643814,1236.043919
950.9,1979.313378,1232.906267
950.9,1977.661196,1232.121853
950.9,1976.669888,1228.984201
950.9,1976.009015,1227.415374
950.9,1975.017706,1223.493309
950.9,1973.695961,1224.277722
950.9,1975.678579,1223.493309
950.9,1974.356834,1224.277722
950.9,1974.026397,1226.630961
950.9,1975.678579,1225.062135
950.9,1975.017706,1227.415374
950.9,1975.017706,1229.768614
950.9,1976.009015,1232.121853
950.9,1975.348142,1233.69068
950.9,1975.678579,1230.553027
950.9,1974.68727,1233.69068
950.9,1976.339451,1232.906267
950.9,1976.009015,1236.043919
950.9,1976.669888,1234.475093
950.9,1976.009015,1233.69068
950.9,1976.009015,1238.397159
950.9,1976.339451,1236.043919
950.9,1975.017706,1242.319225
950.9,1972.704652,1236.828332
950.9,1975.017706,1237.612746
950.9,1970.391598,1236.043919
950.9,1972.04378,1229.768614
950.9,1971.052471,1207.020632
950.9,1972.704652,1231.33744
950.9,1974.68727,1226.630961
950.9,1973.365525,1229.768614
950.9,1973.695961,1228.984201
950.9,1976.339451,1230.553027
950.9,1979.643814,1232.906267
950.9,1977.991633,1193.685608
950.9,1978.652505,1187.410303
950.9,1978.322069,1199.960913
950.9,1981.626432,1205.451806
950.9,1979.97425,1211.727111
950.9,1980.635123,1217.218003
950.9,1981.295996,1222.708895
950.9,1981.295996,1231.33744
950.9,1979.97425,1239.965985
950.9,1980.635123,1243.888051
950.9,1981.295996,1249.378943
950.9,1981.295996,1256.438662
950.9,1980.635123,1258.791901
950.9,1978.322069,1265.067207
950.9,1977.991633,1271.342512
950.9,1974.356834,1272.911338
950.9,1969.730726,1279.186644
950.9,1972.704652,1280.75547
950.9,1972.374216,1278.40223
950.9,1972.04378,1276.048991
950.9,1971.382907,1276.048991
950.9,1970.722034,1272.126925
950.9,1971.713343,1276.048991
950.9,1973.365525,1272.911338
950.9,1973.035088,1276.048991
950.9,1972.704652,1276.048991
950.9,1974.026397,1278.40223
950.9,1973.695961,1281.539883
950.9,1973.695961,1276.048991
950.9,1974.68727,1277.617817
950.9,1974.356834,1279.971057
950.9,1972.704652,1279.186644
950.9,1974.356834,1277.617817
950.9,1972.374216,1277.617817
950.9,1971.713343,1277.617817
950.9,1972.704652,1278.40223
950.9,1972.04378,1275.264578
950.9,1971.713343,1276.048991
950.9,1970.722034,1276.048991
950.9,1969.730726,1276.048991
950.9,1971.052471,1274.480165
950.9,1969.400289,1274.480165
950.9,1969.730726,1276.833404
950.9,1967.417671,1287.815189
950.9,1967.087235,1267.420446
950.9,1966.756799,1279.186644
950.9,1967.087235,1279.186644
950.9,1968.40898,1281.539883
950.9,1967.087235,1280.75547
950.9,1962.461127,1281.539883
950.9,1963.452436,1283.10871
950.9,1964.443745,1286.246362
950.9,1963.122,1293.306081
950.9,1962.791563,1294.090494
950.9,1964.113309,1293.306081
950.9,1962.461127,1297.228147
950.9,1961.800255,1297.228147
950.9,1961.469818,1297.228147
950.9,1961.800255,1301.150212
950.9,1960.148073,1300.365799
950.9,1960.478509,1301.934626
950.9,1960.148073,1302.719039
950.9,1963.122,1305.072278
950.9,1962.461127,1301.934626
950.9,1961.139382,1302.719039
950.9,1960.478509,1300.365799
950.9,1962.791563,1298.796973
950.9,1964.113309,1294.090494
950.9,1963.452436,1294.874907
950.9,1965.435054,1292.521668
950.9,1966.426363,1292.521668
950.9,1967.417671,1295.65932
950.9,1973.365525,1297.228147
950.9,1972.04378,1230.553027
950.9,1972.374216,1225.062135
950.9,1976.339451,1221.924482
950.9,1975.348142,1234.475093
950.9,1974.68727,1243.888051
950.9,1977.33076,1249.378943
950.9,1976.009015,1259.576314
950.9,1977.991633,1270.558099
950.9,1977.991633,1269.773686
950.9,1978.322069,1283.893123
950.9,1979.313378,1294.090494
950.9,1978.982942,1293.306081
950.9,1977.33076,1303.503452
950.9,1977.33076,1308.994344
950.9,1976.339451,1306.641105
950.9,1977.33076,1308.209931
950.9,1975.678579,1307.425518
950.9,1975.678579,1305.856691
950.9,1976.339451,1301.934626
950.9,1977.000324,1303.503452
950.9,1977.000324,1301.150212
950.9,1977.661196,1298.796973
950.9,1977.33076,1301.934626
950.9,1975.348142,1302.719039
950.9,1977.661196,1305.856691
950.9,1977.991633,1307.425518
950.9,1978.982942,1317.622889
950.9,1978.652505,1305.072278
950.9,1978.982942,1305.856691
950.9,1979.313378,1312.131997
950.9,1978.652505,1309.778757
950.9,1979.643814,1310.56317
950.9,1979.643814,1311.347584
950.9,1977.661196,1310.56317
950.9,1980.304687,1316.054063
950.9,1979.643814,1312.131997
950.9,1977.991633,1311.347584
950.9,1978.652505,1311.347584
950.9,1978.322069,1309.778757
950.9,1976.669888,1308.209931
950.9,1976.669888,1309.778757
950.9,1976.009015,1307.425518
950.9,1983.939486,1305.856691
950.9,2014.009188,1304.287865
950.9,2035.487547,1304.287865
950.9,2069.852921,1298.796973
950.9,2109.17484,1301.150212
950.9,2138.253233,1301.150212
950.9,2137.922797,1302.719039
950.9,2137.261925,1304.287865
950.9,2135.279307,1308.994344
950.9,2143.209778,1308.994344
950.9,2150.809812,1300.365799
950.9,2163.035955,1305.072278
950.9,2173.940353,1304.287865
950.9,2187.818677,1305.072278
950.9,2198.723075,1304.287865
950.9,2208.9666,1301.934626
950.9,2220.53187,1301.934626
950.9,2224.497105,1301.934626
950.9,2224.827541,1304.287865
950.9,2222.514487,1301.150212
950.9,2225.81885,1297.228147
950.9,2228.462341,1295.65932
950.9,2228.792777,1287.030775
950.9,2229.123213,1288.599602
950.9,2230.444958,1290.952841
950.9,2233.088449,1290.168428
950.9,2237.384121,1291.737254
950.9,2240.688483,1291.737254
950.9,2249.9407,1290.168428
950.9,2262.166842,1292.521668
950.9,2274.723421,1294.874907
950.9,2287.28,1289.384015
950.9,2299.175707,1289.384015
950.9,2311.732286,1289.384015
950.9,2324.619301,1293.306081
950.9,2335.193262,1290.952841
950.9,2338.167189,1294.874907
950.9,2332.549772,1294.874907
950.9,2334.53239,1290.168428
950.9,2332.880208,1296.443733
950.9,2332.219336,1293.306081
950.9,2332.549772,1291.737254
950.9,2333.210645,1298.01256
950.9,2331.888899,1295.65932
950.9,2330.236718,1297.228147
950.9,2329.245409,1295.65932
950.9,2327.262791,1292.521668
950.9,2325.61061,1291.737254
950.9,2325.941046,1291.737254
950.9,2327.923664,1295.65932
950.9,2328.914973,1294.874907
950.9,2328.584537,1294.874907
950.9,2329.575845,1287.815189
950.9,2331.888899,1294.090494
950.9,2331.558463,1293.306081
950.9,2332.219336,1291.737254
950.9,2333.210645,1294.874907
950.9,2332.219336,1294.090494
950.9,2331.888899,1295.65932
950.9,2334.862826,1293.306081
950.9,2333.871517,1296.443733
950.9,2332.219336,1295.65932
950.9,2332.549772,1294.874907
950.9,2333.210645,1293.306081
950.9,2331.558463,1297.228147
950.9,2332.219336,1293.306081
950.9,2331.888899,1294.090494
950.9,2332.219336,1296.443733
950.9,2329.906282,1295.65932
950.9,2328.584537,1300.365799
950.9,2329.245409,1300.365799
950.9,2328.2541,1300.365799
950.9,2326.271483,1299.581386
950.9,2328.914973,1299.581386
950.9,2327.923664,1300.365799
950.9,2328.914973,1299.581386
950.9,2326.271483,1300.365799
950.9,2327.593228,1300.365799
950.9,2327.593228,1300.365799
950.9,2328.2541,1301.934626
950.9,2329.575845,1303.503452
950.9,2328.2541,1304.287865
950.9,2328.2541,1307.425518
950.9,2329.245409,1306.641105
950.9,2328.584537,1308.994344
950.9,2328.914973,1308.994344
950.9,2327.593228,1311.347584
950.9,2328.584537,1310.56317
950.9,2327.593228,1309.778757
950.9,2326.932355,1312.131997
950.9,2327.593228,1309.778757
950.9,2326.601919,1315.269649
950.9,2327.262791,1312.91641
950.9,2326.932355,1314.485236
950.9,2327.593228,1311.347584
950.9,2327.262791,1312.91641
950.9,2328.2541,1314.485236
950.9,2328.2541,1311.347584
950.9,2328.584537,1318.407302
950.9,2330.236718,1314.485236
950.9,2330.897591,1309.778757
950.9,2330.567154,1312.91641
950.9,2331.228027,1312.91641
950.9,2331.888899,1314.485236
950.9,2333.541081,1315.269649
950.9,2333.210645,1315.269649
950.9,2333.871517,1319.191715
950.9,2334.53239,1318.407302
950.9,2334.201954,1318.407302
950.9,2334.53239,1321.544955
950.9,2340.480243,1319.976129
950.9,2344.445479,1318.407302
950.9,2350.723768,1319.976129
950.9,2361.958602,1318.407302
950.9,2368.567328,1318.407302
950.9,2371.871691,1316.054063
950.9,2372.862999,1316.054063
950.9,2371.210818,1313.700823
950.9,2370.219509,1314.485236
950.9,2371.210818,1312.131997
950.9,2369.2282,1311.347584
950.9,2370.549945,1312.131997
950.9,2372.202127,1308.994344
950.9,2370.880382,1308.994344
950.9,2372.532563,1308.209931
950.9,2370.549945,1170.937626
950.9,2372.862999,1129.363728
950.9,2374.845617,1167.01556
950.9,2372.532563,1221.924482
950.9,2374.184745,1241.534811
950.9,2373.193436,1258.007488
950.9,2372.202127,1271.342512
950.9,2371.210818,1282.324296
950.9,2372.532563,1294.874907
950.9,2372.532563,1301.934626
950.9,2372.202127,1308.994344
950.9,2371.541254,1305.072278
950.9,2372.202127,1306.641105
950.9,2371.871691,1305.072278
950.9,2372.202127,1305.072278
950.9,2372.202127,1305.072278
950.9,2370.549945,1305.072278
950.9,2372.202127,1305.856691
950.9,2369.2282,1304.287865
950.9,2368.567328,1308.994344
950.9,2369.2282,1301.934626
950.9,2367.245583,1304.287865
950.9,2326.932355,1303.503452
950.9,2290.584363,1303.503452
950.9,2246.3059,1304.287865
950.9,2165.018573,1300.365799
950.9,2109.835713,1305.072278
950.9,2108.183531,1308.994344
950.9,2112.479203,1310.56317
950.9,2114.461821,1309.778757
950.9,2112.148767,1309.778757
950.9,2113.470512,1312.91641
950.9,2112.479203,1314.485236
950.9,2113.800948,1321.544955
950.9,2113.470512,1320.760542
950.9,2113.800948,1324.682608
950.9,2116.114002,1323.113781
950.9,2112.479203,1319.976129
950.9,2115.783566,1319.191715
950.9,2114.792257,1322.329368
950.9,2115.783566,1323.113781
950.9,2115.122693,1319.976129
950.9,2114.461821,1321.544955
950.9,2113.800948,1321.544955
950.9,2115.453129,1320.760542
950.9,2115.453129,1322.329368
950.9,2118.09662,1323.898194
950.9,2116.114002,1321.544955
950.9,2120.079238,1323.113781
950.9,2122.392292,1319.976129
950.9,2123.3836,1323.113781
950.9,2125.035782,1321.544955
950.9,2125.366218,1324.682608
950.9,2123.714037,1325.467021
950.9,2125.366218,1323.898194
950.9,2125.696654,1326.251434
950.9,2126.357527,1326.251434
950.9,2127.0184,1327.82026
950.9,2127.0184,1327.82026
950.9,2128.009708,1329.389087
950.9,2129.331454,1329.389087
950.9,2128.009708,1327.82026
950.9,2129.331454,1323.113781
950.9,2126.357527,1323.113781
950.9,2127.348836,1325.467021
950.9,2126.357527,1323.898194
950.9,2126.027091,1323.113781
950.9,2123.3836,1319.191715
950.9,2119.748801,1323.898194
950.9,2119.748801,1321.544955
950.9,2119.748801,1322.329368
950.9,2120.079238,1322.329368
950.9,2120.079238,1319.191715
950.9,2118.757492,1320.760542
950.9,2120.74011,1319.976129
950.9,2119.418365,1319.976129
950.9,2122.061855,1320.760542
950.9,2121.400983,1321.544955
950.9,2120.079238,1320.760542
950.9,2122.392292,1323.113781
950.9,2120.409674,1322.329368
950.9,2121.070546,1325.467021
950.9,2120.74011,1323.898194
950.9,2120.74011,1325.467021
950.9,2122.722728,1324.682608
950.9,2119.748801,1324.682608
950.9,2120.74011,1322.329368
950.9,2121.070546,1323.113781
950.9,2119.748801,1319.191715
950.9,2119.418365,1319.191715
950.9,2120.079238,1320.760542
950.9,2118.757492,1317.622889
950.9,2118.09662,1316.838476
950.9,2118.757492,1317.622889
950.9,2119.418365,1316.838476
950.9,2118.09662,1314.485236
950.9,2118.757492,1316.838476
950.9,2118.427056,1316.054063
950.9,2119.087929,1317.622889
950.9,2119.748801,1318.407302
950.9,2119.418365,1317.622889
950.9,2119.418365,1317.622889
950.9,2118.09662,1319.191715
950.9,2120.409674,1321.544955
950.9,2120.079238,1320.760542
950.9,2119.418365,1323.113781
950.9,2119.087929,1324.682608
950.9,2118.757492,1326.251434
950.9,2120.409674,1326.251434
950.9,2119.418365,1327.035847
950.9,2118.757492,1325.467021
950.9,2118.427056,1322.329368
950.9,2120.079238,1322.329368
950.9,2124.044473,1323.113781
950.9,2124.705346,1322.329368
950.9,2124.705346,1318.407302
950.9,2126.687963,1321.544955
950.9,2125.696654,1321.544955
950.9,2126.687963,1321.544955
950.9,2124.044473,1319.191715
950.9,2125.035782,1323.113781
950.9,2127.0184,1323.113781
950.9,2126.687963,1322.329368
950.9,2126.687963,1323.898194
950.9,2128.009708,1322.329368
950.9,2126.027091,1323.898194
950.9,2126.687963,1324.682608
950.9,2127.0184,1325.467021
950.9,2127.679272,1325.467021
950.9,2126.687963,1323.898194
950.9,2126.687963,1327.82026
950.9,2127.348836,1327.035847
950.9,2128.670581,1330.1735
950.9,2127.348836,1327.82026
950.9,2126.687963,1328.604673
950.9,2127.0184,1327.82026
950.9,2126.687963,1323.898194
950.9,2126.027091,1327.035847
950.9,2126.027091,1323.898194
950.9,2124.374909,1324.682608
950.9,2127.0184,1324.682608
950.9,2124.705346,1324.682608
950.9,2127.679272,1323.113781
950.9,2126.357527,1323.898194
950.9,2124.374909,1326.251434
950.9,2126.687963,1323.113781
950.9,2125.366218,1323.898194
950.9,2126.357527,1310.56317
950.9,2126.357527,1305.856691
950.9,2126.357527,1306.641105
950.9,2126.687963,1306.641105
950.9,2126.357527,1318.407302
950.9,2128.009708,1321.544955
950.9,2128.009708,1325.467021
950.9,2126.357527,1325.467021
950.9,2128.009708,1327.035847
950.9,2128.340145,1327.82026
950.9,2127.0184,1325.467021
950.9,2128.009708,1329.389087
950.9,2128.340145,1327.82026
950.9,2128.340145,1325.467021
950.9,2127.348836,1326.251434
950.9,2127.679272,1327.82026
950.9,2126.357527,1323.113781
950.9,2126.687963,1323.113781
950.9,2128.340145,1323.113781
950.9,2126.687963,1326.251434
950.9,2127.0184,1322.329368
950.9,2126.027091,1319.191715
950.9,2127.0184,1291.737254
950.9,2125.696654,1254.085422
950.9,2126.687963,1239.965985
950.9,2124.705346,1236.828332
950.9,2126.687963,1238.397159
950.9,2124.705346,1236.043919
950.9,2127.0184,1234.475093
950.9,2126.357527,1199.960913
950.9,2125.696654,1148.189644
950.9,2126.027091,1145.836405
950.9,2127.348836,1145.836405
950.9,2126.687963,1130.148141
950.9,2125.366218,1050.922411
950.9,2127.0184,1031.312082
950.9,2126.687963,996.0134891
950.9,2126.357527,1103.478093
950.9,2126.027091,1173.290866
950.9,2126.357527,1206.236219
950.9,2124.705346,1225.062135
950.9,2126.357527,1236.043919
950.9,2125.366218,1252.516596
950.9,2124.374909,1272.126925
950.9,2125.035782,1279.186644
950.9,2123.3836,1291.737254
950.9,2122.392292,1301.150212
950.9,2123.053164,1308.994344
950.9,2124.044473,1308.209931
950.9,2123.3836,1309.778757
950.9,2123.714037,1308.209931
950.9,2124.044473,1308.994344
950.9,2123.714037,1308.994344
950.9,2124.374909,1310.56317
950.9,2125.366218,1310.56317
950.9,2124.374909,1309.778757
950.9,2125.035782,1312.131997
950.9,2125.035782,1311.347584
950.9,2125.696654,1312.131997
950.9,2123.3836,1313.700823
950.9,2124.705346,1310.56317
950.9,2124.044473,1308.994344
950.9,2123.714037,1308.994344
950.9,2123.053164,1308.209931
950.9,2123.3836,1307.425518
950.9,2123.714037,1308.209931
950.9,2122.392292,1308.209931
950.9,2122.392292,1305.072278
950.9,2124.705346,1304.287865
950.9,2124.705346,1305.856691
950.9,2125.366218,1305.856691
950.9,2126.687963,1306.641105
950.9,2125.696654,1306.641105
950.9,2125.696654,1303.503452
950.9,2126.687963,1241.534811
950.9,2127.348836,1262.713967
950.9,2125.035782,1276.048991
950.9,2127.679272,1284.677536
950.9,2127.348836,1293.306081
950.9,2126.687963,1307.425518
950.9,2126.027091,1312.131997
950.9,2126.027091,1313.700823
950.9,2126.357527,1311.347584
950.9,2125.366218,1316.054063
950.9,2124.044473,1314.485236
950.9,2124.705346,1311.347584
950.9,2121.400983,1310.56317
950.9,2123.053164,1309.778757
950.9,2123.053164,1309.778757
950.9,2121.070546,1308.994344
950.9,2121.731419,1309.778757
950.9,2123.053164,1308.209931
950.9,2121.070546,1309.778757
950.9,2120.74011,1308.994344
950.9,2122.722728,1309.778757
950.9,2122.722728,1309.778757
950.9,2120.079238,1311.347584
950.9,2122.061855,1315.269649
950.9,2121.070546,1314.485236
950.9,2121.070546,1313.700823
950.9,2122.392292,1316.054063
950.9,2124.044473,1316.054063
950.9,2126.687963,1316.838476
950.9,2124.374909,1317.622889
950.9,2126.687963,1318.407302
950.9,2127.0184,1319.976129
950.9,2125.696654,1321.544955
950.9,2125.366218,1319.976129
950.9,2126.027091,1317.622889
950.9,2123.3836,1313.700823
950.9,2124.374909,1314.485236
950.9,2123.3836,1313.700823
950.9,2122.061855,1315.269649
950.9,2124.374909,1311.347584
950.9,2123.3836,1312.91641
950.9,2123.714037,1310.56317
950.9,2122.722728,1311.347584
950.9,2124.374909,1311.347584
950.9,2122.061855,1313.700823
950.9,2122.061855,1313.700823
950.9,2123.714037,1314.485236
950.9,2123.714037,1311.347584
950.9,2123.714037,1319.191715
950.9,2123.714037,1316.838476
950.9,2124.705346,1316.838476
950.9,2124.374909,1317.622889
950.9,2125.035782,1314.485236
950.9,2124.044473,1315.269649
950.9,2125.696654,1315.269649
950.9,2124.374909,1315.269649
950.9,2123.714037,1314.485236
950.9,2125.696654,1316.054063
950.9,2124.705346,1310.56317
950.9,2124.705346,1309.778757
950.9,2122.392292,1307.425518
950.9,2123.3836,1308.209931
950.9,2122.061855,1314.485236
950.9,2124.044473,1316.054063
950.9,2122.392292,1314.485236
950.9,2122.061855,1316.054063
950.9,2122.392292,1315.269649
950.9,2124.044473,1314.485236
950.9,2122.392292,1316.054063
950.9,2123.714037,1316.054063
950.9,2123.714037,1319.191715
950.9,2122.061855,1320.760542
950.9,2123.3836,1321.544955
950.9,2123.053164,1319.191715
950.9,2123.714037,1322.329368
950.9,2124.705346,1319.976129
950.9,2122.392292,1319.976129
950.9,2124.705346,1318.407302
950.9,2123.3836,1321.544955
