n_319_nuc,n_6652_nuc,n_18689_nuc
924.1354222,2433.002404,1946.816782
924.8929102,2431.019787,1948.412533
925.9028943,2433.332841,1950.540202
925.6503983,2432.341532,1950.008285
925.1454063,2432.341532,1948.94445
925.1454063,2432.671968,1948.94445
925.1454063,2431.350223,1948.94445
925.6503983,2431.350223,1950.008285
923.8829262,2430.68935,1946.284865
923.6304302,2432.341532,1945.752947
923.6304302,2431.350223,1945.752947
921.862958,2430.028478,1942.029527
921.610462,2431.019787,1941.49761
921.862958,2430.68935,1942.029527
922.3679501,2430.028478,1943.093362
922.3679501,2431.019787,1943.093362
922.3679501,2430.68935,1943.093362
922.8729421,2431.350223,1944.157196
922.8729421,2431.019787,1944.157196
919.8429899,2432.011095,1937.77419
922.3679501,2429.037169,1943.093362
924.3879182,2431.680659,1947.348699
925.3979023,2431.680659,1949.476367
926.4078864,2432.341532,1951.604036
925.9028943,2432.341532,1950.540202
926.6603824,2433.002404,1952.135953
926.1553903,2431.680659,1951.072119
926.1553903,2432.671968,1951.072119
926.6603824,2433.332841,1952.135953
925.3979023,2433.002404,1949.476367
926.1553903,2431.680659,1951.072119
925.9028943,2433.002404,1950.540202
924.8929102,2431.350223,1948.412533
923.6304302,2432.341532,1945.752947
922.3679501,2431.680659,1943.093362
921.357966,2432.671968,1940.965693
918.3280138,2430.68935,1934.582687
918.3280138,2432.671968,1934.582687
917.0655337,2431.350223,1931.923101
917.8230218,2432.341532,1933.518853
918.0755178,2431.350223,1934.05077
918.5805098,2431.680659,1935.114604
918.5805098,2432.341532,1935.114604
918.8330058,2431.680659,1935.646522
919.5904939,2431.019787,1937.242273
920.3479819,2432.341532,1938.838024
921.357966,2433.002404,1940.965693
921.862958,2432.341532,1942.029527
921.10547,2430.68935,1940.433776
922.1154541,2432.671968,1942.561445
921.862958,2431.680659,1942.029527
922.1154541,2433.002404,1942.561445
922.6204461,2433.993713,1943.625279
923.1254381,2432.671968,1944.689113
923.6304302,2432.341532,1945.752947
922.6204461,2432.011095,1943.625279
921.10547,2433.002404,1940.433776
920.600478,2431.019787,1939.369942
919.8429899,2430.358914,1937.77419
918.5805098,2429.037169,1935.114604
918.5805098,2429.037169,1935.114604
917.3180297,2429.698041,1932.455019
917.0655337,2430.68935,1931.923101
917.5705258,2428.376296,1932.986936
917.3180297,2430.358914,1932.455019
917.8230218,2430.028478,1933.518853
916.8130377,2429.367605,1931.391184
918.8330058,2429.698041,1935.646522
918.3280138,2429.037169,1934.582687
918.5805098,2429.037169,1935.114604
918.8330058,2429.698041,1935.646522
919.0855019,2429.037169,1936.178439
919.3379979,2428.706733,1936.710356
919.5904939,2430.358914,1937.242273
919.5904939,2430.358914,1937.242273
920.0954859,2429.698041,1938.306107
919.3379979,2430.028478,1936.710356
920.0954859,2431.350223,1938.306107
919.8429899,2430.028478,1937.77419
920.0954859,2429.037169,1938.306107
918.5805098,2430.358914,1935.114604
918.3280138,2429.037169,1934.582687
917.5705258,2427.715424,1932.986936
899.1383165,2426.724115,1894.156984
897.1183484,2426.724115,1889.901646
903.4307488,2428.04586,1903.199575
904.4407329,2428.04586,1905.327244
908.2281731,2427.384987,1913.306001
911.5106213,2428.706733,1920.220924
913.2780935,2428.04586,1923.944344
914.5405736,2427.054551,1926.60393
917.0655337,2429.367605,1931.923101
919.5904939,2428.376296,1937.242273
920.0954859,2428.04586,1938.306107
922.6204461,2430.028478,1943.625279
921.862958,2430.028478,1942.029527
922.8729421,2429.037169,1944.157196
923.1254381,2428.376296,1944.689113
922.6204461,2429.037169,1943.625279
922.1154541,2429.367605,1942.561445
922.6204461,2428.376296,1943.625279
922.3679501,2427.054551,1943.093362
923.3779341,2428.376296,1945.22103
923.8829262,2428.04586,1946.284865
922.1154541,2427.054551,1942.561445
922.3679501,2426.063242,1943.093362
922.3679501,2424.741497,1943.093362
921.357966,2425.40237,1940.965693
922.1154541,2424.080624,1942.561445
924.1354222,2424.741497,1946.816782
924.1354222,2424.411061,1946.816782
925.1454063,2424.080624,1948.94445
925.6503983,2423.419752,1950.008285
925.9028943,2424.080624,1950.540202
926.1553903,2424.411061,1951.072119
927.4178704,2423.750188,1953.731705
928.4278545,2423.750188,1955.859373
928.9328465,2424.080624,1956.923208
927.6703664,2424.741497,1954.263622
928.4278545,2426.063242,1955.859373
927.9228625,2424.411061,1954.795539
928.6803505,2424.411061,1956.39129
927.6703664,2424.080624,1954.263622
928.1753585,2423.419752,1955.327456
928.6803505,2424.080624,1956.39129
929.1853425,2423.089316,1957.455125
928.6803505,2424.080624,1956.39129
929.1853425,2424.411061,1957.455125
929.4378386,2424.080624,1957.987042
929.6903346,2422.098007,1958.518959
929.9428306,2421.437134,1959.050876
929.4378386,2422.758879,1957.987042
928.9328465,2421.106698,1956.923208
928.6803505,2422.758879,1956.39129
928.4278545,2423.089316,1955.859373
928.4278545,2424.080624,1955.859373
928.4278545,2424.080624,1955.859373
928.4278545,2423.089316,1955.859373
928.1753585,2424.411061,1955.327456
928.4278545,2424.080624,1955.859373
929.1853425,2424.080624,1957.455125
929.6903346,2425.732806,1958.518959
929.4378386,2424.411061,1957.987042
929.6903346,2425.732806,1958.518959
929.4378386,2427.384987,1957.987042
930.1953266,2426.393678,1959.582793
930.1953266,2426.063242,1959.582793
929.6903346,2427.715424,1958.518959
929.6903346,2427.384987,1958.518959
929.6903346,2426.063242,1958.518959
930.1953266,2426.393678,1959.582793
929.9428306,2425.732806,1959.050876
930.1953266,2425.40237,1959.582793
930.4478226,2425.071933,1960.114711
930.7003186,2426.393678,1960.646628
930.1953266,2428.04586,1959.582793
929.6903346,2430.358914,1958.518959
929.9428306,2429.698041,1959.050876
928.9328465,2431.019787,1956.923208
929.1853425,2431.680659,1957.455125
929.4378386,2431.019787,1957.987042
930.4478226,2432.011095,1960.114711
928.9328465,2431.019787,1956.923208
929.4378386,2432.671968,1957.987042
929.6903346,2432.011095,1958.518959
928.9328465,2434.324149,1956.923208
929.4378386,2433.002404,1957.987042
929.1853425,2434.985022,1957.455125
929.4378386,2433.993713,1957.987042
929.1853425,2433.663277,1957.455125
929.1853425,2429.037169,1957.455125
929.1853425,2426.393678,1957.455125
929.9428306,2427.054551,1959.050876
928.1753585,2425.40237,1955.327456
928.6803505,2427.384987,1956.39129
929.6903346,2427.715424,1958.518959
929.4378386,2426.063242,1957.987042
928.4278545,2425.732806,1955.859373
928.6803505,2419.784953,1956.39129
928.9328465,2394.010922,1956.923208
928.1753585,2414.497972,1955.327456
927.9228625,2423.750188,1954.795539
929.1853425,2426.724115,1957.455125
928.6803505,2425.40237,1956.39129
927.4178704,2425.40237,1953.731705
927.9228625,2426.393678,1954.795539
928.1753585,2426.724115,1955.327456
928.1753585,2426.724115,1955.327456
928.6803505,2429.037169,1956.39129
928.1753585,2434.324149,1955.327456
927.1653744,2434.324149,1953.199788
928.4278545,2434.985022,1955.859373
928.1753585,2433.002404,1955.327456
928.4278545,2435.645895,1955.859373
927.4178704,2434.654586,1953.731705
927.4178704,2434.654586,1953.731705
928.1753585,2434.985022,1955.327456
927.9228625,2434.985022,1954.795539
927.6703664,2434.324149,1954.263622
927.6703664,2434.324149,1954.263622
928.6803505,2434.654586,1956.39129
927.9228625,2434.654586,1954.795539
928.1753585,2433.993713,1955.327456
913.7830855,2435.315458,1925.008178
920.0954859,2433.332841,1938.306107
921.862958,2434.985022,1942.029527
922.6204461,2433.993713,1943.625279
921.862958,2434.654586,1942.029527
921.610462,2433.663277,1941.49761
922.3679501,2434.985022,1943.093362
922.6204461,2433.993713,1943.625279
923.6304302,2434.654586,1945.752947
925.9028943,2433.663277,1950.540202
926.4078864,2434.324149,1951.604036
926.9128784,2434.654586,1952.66787
924.6404142,2435.315458,1947.880616
925.1454063,2433.663277,1948.94445
925.3979023,2433.993713,1949.476367
925.3979023,2433.332841,1949.476367
925.3979023,2433.993713,1949.476367
927.1653744,2432.671968,1953.199788
926.9128784,2433.002404,1952.66787
926.6603824,2433.002404,1952.135953
927.1653744,2433.332841,1953.199788
926.6603824,2433.002404,1952.135953
927.1653744,2433.993713,1953.199788
927.1653744,2431.680659,1953.199788
926.6603824,2432.341532,1952.135953
926.1553903,2431.019787,1951.072119
926.4078864,2430.68935,1951.604036
926.4078864,2431.019787,1951.604036
926.6603824,2432.341532,1952.135953
925.6503983,2429.698041,1950.008285
926.1553903,2430.028478,1951.072119
925.3979023,2431.350223,1949.476367
925.6503983,2430.68935,1950.008285
926.6603824,2431.019787,1952.135953
926.6603824,2431.019787,1952.135953
927.1653744,2430.358914,1953.199788
927.1653744,2431.350223,1953.199788
927.1653744,2431.019787,1953.199788
927.1653744,2430.68935,1953.199788
927.1653744,2431.019787,1953.199788
926.9128784,2431.350223,1952.66787
926.4078864,2431.680659,1951.604036
928.4278545,2431.680659,1955.859373
928.4278545,2432.671968,1955.859373
928.4278545,2431.680659,1955.859373
927.4178704,2431.019787,1953.731705
927.4178704,2432.341532,1953.731705
927.1653744,2432.011095,1953.199788
918.8330058,2431.019787,1935.646522
921.862958,2432.341532,1942.029527
922.6204461,2432.011095,1943.625279
925.3979023,2431.680659,1949.476367
925.9028943,2432.671968,1950.540202
925.6503983,2433.332841,1950.008285
925.6503983,2433.663277,1950.008285
924.6404142,2433.332841,1947.880616
925.6503983,2432.671968,1950.008285
925.6503983,2432.341532,1950.008285
925.9028943,2431.019787,1950.540202
925.9028943,2431.350223,1950.540202
925.9028943,2431.350223,1950.540202
925.6503983,2432.011095,1950.008285
924.6404142,2433.332841,1947.880616
925.6503983,2433.993713,1950.008285
925.3979023,2432.011095,1949.476367
924.6404142,2434.324149,1947.880616
924.3879182,2433.663277,1947.348699
926.6603824,2433.663277,1952.135953
924.8929102,2433.993713,1948.412533
924.6404142,2434.324149,1947.880616
923.8829262,2433.002404,1946.284865
923.1254381,2432.341532,1944.689113
923.6304302,2432.341532,1945.752947
922.6204461,2433.663277,1943.625279
921.862958,2433.002404,1942.029527
921.610462,2432.671968,1941.49761
922.6204461,2433.993713,1943.625279
922.3679501,2433.002404,1943.093362
922.6204461,2433.663277,1943.625279
922.3679501,2434.985022,1943.093362
922.6204461,2433.002404,1943.625279
922.6204461,2434.985022,1943.625279
923.1254381,2435.976331,1944.689113
922.8729421,2434.654586,1944.157196
923.1254381,2435.976331,1944.689113
923.8829262,2433.993713,1946.284865
923.1254381,2435.315458,1944.689113
923.8829262,2435.315458,1946.284865
923.8829262,2434.654586,1946.284865
924.1354222,2434.654586,1946.816782
923.6304302,2435.315458,1945.752947
924.8929102,2433.663277,1948.412533
924.3879182,2434.324149,1947.348699
924.6404142,2433.332841,1947.880616
925.1454063,2434.654586,1948.94445
926.1553903,2433.663277,1951.072119
926.4078864,2432.011095,1951.604036
925.9028943,2432.671968,1950.540202
926.1553903,2433.663277,1951.072119
926.4078864,2432.011095,1951.604036
926.1553903,2433.332841,1951.072119
926.1553903,2433.663277,1951.072119
926.6603824,2432.011095,1952.135953
926.6603824,2432.011095,1952.135953
926.9128784,2432.671968,1952.66787
924.1354222,2432.341532,1946.816782
925.1454063,2433.332841,1948.94445
926.4078864,2433.332841,1951.604036
927.1653744,2432.671968,1953.199788
926.1553903,2433.332841,1951.072119
928.1753585,2433.663277,1955.327456
927.6703664,2432.341532,1954.263622
927.6703664,2433.663277,1954.263622
928.1753585,2434.324149,1955.327456
927.4178704,2432.341532,1953.731705
927.4178704,2433.002404,1953.731705
927.9228625,2431.680659,1954.795539
926.9128784,2431.019787,1952.66787
927.6703664,2430.358914,1954.263622
927.1653744,2430.358914,1953.199788
927.6703664,2428.706733,1954.263622
927.1653744,2429.367605,1953.199788
927.9228625,2428.706733,1954.795539
927.1653744,2427.715424,1953.199788
927.1653744,2428.04586,1953.199788
926.9128784,2430.028478,1952.66787
926.4078864,2429.367605,1951.604036
927.4178704,2431.019787,1953.731705
926.4078864,2428.706733,1951.604036
926.1553903,2429.698041,1951.072119
926.4078864,2428.376296,1951.604036
925.6503983,2431.019787,1950.008285
925.6503983,2430.358914,1950.008285
926.4078864,2429.037169,1951.604036
926.1553903,2429.367605,1951.072119
925.6503983,2429.037169,1950.008285
926.1553903,2429.698041,1951.072119
925.3979023,2429.367605,1949.476367
925.9028943,2428.706733,1950.540202
925.1454063,2428.376296,1948.94445
924.8929102,2428.376296,1948.412533
925.3979023,2430.028478,1949.476367
924.1354222,2432.341532,1946.816782
923.8829262,2430.68935,1946.284865
922.6204461,2418.132771,1943.625279
922.3679501,2402.602266,1943.093362
922.8729421,2411.193609,1944.157196
921.862958,2429.698041,1942.029527
923.6304302,2432.011095,1945.752947
923.6304302,2433.002404,1945.752947
923.6304302,2432.011095,1945.752947
923.8829262,2432.671968,1946.284865
924.1354222,2433.002404,1946.816782
924.8929102,2434.324149,1948.412533
924.8929102,2432.341532,1948.412533
924.6404142,2433.332841,1947.880616
924.1354222,2434.324149,1946.816782
925.6503983,2433.993713,1950.008285
924.3879182,2433.332841,1947.348699
925.6503983,2433.993713,1950.008285
925.1454063,2434.985022,1948.94445
925.3979023,2435.315458,1949.476367
926.1553903,2433.993713,1951.072119
925.6503983,2433.332841,1950.008285
926.1553903,2434.654586,1951.072119
926.4078864,2433.332841,1951.604036
925.6503983,2433.332841,1950.008285
925.1454063,2434.654586,1948.94445
911.5106213,2433.663277,1920.220924
913.7830855,2434.985022,1925.008178
915.0455656,2433.002404,1927.667764
918.3280138,2435.645895,1934.582687
921.10547,2433.002404,1940.433776
921.862958,2433.993713,1942.029527
925.6503983,2433.332841,1950.008285
925.6503983,2433.663277,1950.008285
925.1454063,2432.341532,1948.94445
925.6503983,2433.663277,1950.008285
925.6503983,2433.002404,1950.008285
925.1454063,2434.324149,1948.94445
924.6404142,2433.993713,1947.880616
925.1454063,2433.002404,1948.94445
925.3979023,2434.985022,1949.476367
924.3879182,2431.350223,1947.348699
925.9028943,2434.654586,1950.540202
925.6503983,2433.002404,1950.008285
926.6603824,2434.324149,1952.135953
925.9028943,2430.68935,1950.540202
926.4078864,2433.993713,1951.604036
925.3979023,2432.341532,1949.476367
926.6603824,2432.341532,1952.135953
926.1553903,2431.350223,1951.072119
924.8929102,2430.68935,1948.412533
925.1454063,2430.68935,1948.94445
925.1454063,2432.341532,1948.94445
924.8929102,2432.011095,1948.412533
925.6503983,2434.985022,1950.008285
925.3979023,2432.011095,1949.476367
924.6404142,2432.341532,1947.880616
925.1454063,2433.332841,1948.94445
925.9028943,2431.019787,1950.540202
926.6603824,2433.332841,1952.135953
925.6503983,2433.002404,1950.008285
924.3879182,2432.341532,1947.348699
924.3879182,2432.671968,1947.348699
924.1354222,2433.002404,1946.816782
924.8929102,2434.324149,1948.412533
923.6304302,2432.341532,1945.752947
923.8829262,2433.332841,1946.284865
923.8829262,2433.663277,1946.284865
923.3779341,2433.993713,1945.22103
924.3879182,2433.332841,1947.348699
924.3879182,2434.324149,1947.348699
924.1354222,2434.324149,1946.816782
924.3879182,2432.011095,1947.348699
924.1354222,2435.315458,1946.816782
923.1254381,2433.332841,1944.689113
922.1154541,2433.332841,1942.561445
921.357966,2433.663277,1940.965693
921.610462,2432.671968,1941.49761
920.852974,2433.663277,1939.901859
921.610462,2433.332841,1941.49761
920.852974,2433.332841,1939.901859
921.610462,2431.350223,1941.49761
922.1154541,2431.350223,1942.561445
922.3679501,2433.332841,1943.093362
922.3679501,2430.358914,1943.093362
922.8729421,2432.671968,1944.157196
921.610462,2432.671968,1941.49761
922.6204461,2432.341532,1943.625279
922.6204461,2432.341532,1943.625279
922.1154541,2433.993713,1942.561445
923.6304302,2432.341532,1945.752947
921.610462,2433.332841,1941.49761
922.6204461,2432.011095,1943.625279
922.6204461,2433.002404,1943.625279
922.8729421,2431.350223,1944.157196
922.6204461,2432.671968,1943.625279
923.8829262,2433.663277,1946.284865
923.6304302,2432.671968,1945.752947
923.3779341,2433.002404,1945.22103
923.6304302,2432.341532,1945.752947
923.6304302,2433.332841,1945.752947
923.6304302,2432.011095,1945.752947
923.1254381,2433.002404,1944.689113
923.3779341,2432.341532,1945.22103
923.1254381,2433.002404,1944.689113
923.6304302,2431.680659,1945.752947
877.4236591,2432.341532,1848.412108
804.9573022,2433.663277,1695.751885
819.0970791,2433.002404,1725.539246
819.6020712,2433.332841,1726.60308
820.1070632,2434.324149,1727.666914
820.6120552,2432.011095,1728.730749
819.3495751,2433.993713,1726.071163
830.9643919,2432.341532,1750.539352
839.0442645,2433.002404,1767.560701
844.0941848,2432.011095,1778.199044
851.9215613,2432.011095,1794.688476
851.4165693,2432.011095,1793.624642
851.6690653,2431.350223,1794.156559
853.4365374,2431.350223,1797.879979
879.6961232,2430.68935,1853.199363
909.9956452,2428.04586,1917.029421
917.8230218,2427.715424,1933.518853
920.852974,2428.04586,1939.901859
923.1254381,2428.706733,1944.689113
923.3779341,2428.376296,1945.22103
923.8829262,2429.037169,1946.284865
922.6204461,2428.376296,1943.625279
923.6304302,2428.376296,1945.752947
922.8729421,2429.367605,1944.157196
924.3879182,2428.04586,1947.348699
925.1454063,2428.04586,1948.94445
924.8929102,2429.698041,1948.412533
924.1354222,2427.715424,1946.816782
923.8829262,2428.706733,1946.284865
924.1354222,2427.384987,1946.816782
923.6304302,2428.706733,1945.752947
923.1254381,2428.706733,1944.689113
923.3779341,2431.680659,1945.22103
922.3679501,2430.028478,1943.093362
922.8729421,2430.68935,1944.157196
923.1254381,2431.680659,1944.689113
